-1.378,1.378,-6.033,4.333
0.829,0.343,-0.342,3.537
0.711,1.114,-7.455,4.142
0.526,0.610,-3.128,4.941
0.684,0.395,-4.447,4.749
0.479,-1.488,-3.993,3.693
0.072,2.298,-7.139,3.444
0.408,-0.345,-4.700,4.886
-0.268,-1.840,-1.654,3.709
0.543,-0.675,-0.553,5.471
-0.548,-2.290,-5.856,3.224
0.726,0.422,-3.510,4.930
-0.007,0.457,-3.242,4.638
-0.202,0.650,-3.665,2.502
-0.236,0.772,-4.111,5.696
-0.580,0.401,-6.823,4.531
-0.249,-0.320,-7.571,4.441
-1.403,0.150,-4.691,3.052
-1.705,0.431,-4.636,4.613
0.438,1.624,-3.733,4.118
0.053,-3.178,-1.844,4.837
-1.131,-2.030,-4.788,4.283
0.165,1.007,-4.613,3.966
0.703,-0.078,-3.729,5.956
-0.114,-0.001,-7.490,3.916
0.439,0.215,-5.651,4.223
-0.428,-1.269,-3.701,4.758
-0.069,0.896,-7.679,4.554
0.054,-1.826,-7.297,6.568
-1.910,0.692,-8.270,4.390
-0.752,0.467,-1.902,4.315
0.618,2.045,0.262,5.769
0.689,0.460,-4.781,4.293
-0.516,0.213,-3.648,4.302
-0.508,-1.022,-7.142,3.525
0.604,-0.070,-3.316,4.904
-0.710,-1.656,-3.713,3.290
0.726,-0.217,-4.466,3.533
-0.544,1.231,-8.106,3.204
0.948,0.083,-9.756,5.282
0.269,0.453,-6.680,2.678
0.743,0.498,-7.387,1.954
-1.024,-0.963,-6.322,3.234
0.073,0.093,-4.148,4.633
0.577,-1.077,3.382,4.367
-0.119,0.028,-2.277,3.509
-0.263,-2.187,-4.583,3.671
0.932,-0.249,-6.994,3.804
0.292,-0.035,-6.139,4.960
-1.688,0.930,-2.877,3.015
1.125,0.169,-1.605,3.879
0.563,0.882,-3.570,4.883
-0.320,-1.215,-6.243,3.987
-0.213,0.618,-7.100,5.068
-0.913,-1.932,2.276,4.705
1.649,-0.211,-0.380,3.881
0.606,-1.980,-4.498,3.052
-1.114,-0.677,-5.136,4.115
-0.968,0.131,-7.546,3.289
1.805,-1.536,-2.522,5.039
0.358,-1.099,-10.613,4.035
-0.653,0.310,-1.165,3.973
-0.109,1.289,0.689,5.779
-0.462,0.122,-7.425,4.066
-0.792,-1.408,-8.307,2.571
0.094,-0.166,-7.292,3.145
0.780,0.786,-2.627,3.994
0.136,-0.218,-5.215,6.190
-1.797,0.615,-4.091,5.148
0.850,-1.482,-3.354,4.268
-0.808,1.061,-2.767,5.722
0.267,-0.823,-3.090,2.295
-0.296,-0.687,-7.792,4.681
0.255,0.440,-4.457,2.223
0.884,0.469,-2.983,3.748
-0.235,0.266,-4.839,3.370
0.071,-0.921,-2.035,5.189
-0.145,-1.000,-1.737,3.573
-1.316,-1.704,-7.265,4.150
1.259,-1.245,-3.801,5.390
2.028,0.865,-5.536,4.133
1.637,-0.026,-5.615,4.598
1.686,2.097,-2.289,3.089
1.464,0.318,-5.463,2.951
0.993,-0.544,-3.898,4.334
-0.594,-0.887,-3.091,4.306
-0.270,-0.827,-4.789,3.700
-1.391,-0.019,-5.824,3.741
-2.256,0.286,-8.797,4.676
-1.304,0.381,-3.460,4.924
-0.083,0.840,-5.428,5.948
-1.140,1.001,-8.317,3.593
-1.083,-0.294,-1.308,1.949
1.985,-1.597,-3.137,2.348
-0.521,1.216,-6.861,3.116
0.716,1.002,-5.441,0.349
1.524,0.612,-3.443,4.181
0.684,1.147,-2.070,3.310
-0.764,2.962,-2.475,2.963
-0.448,-1.752,-4.870,2.302
-0.785,0.209,-4.871,3.157
1.514,-0.387,-2.732,3.848
0.106,0.523,-8.589,3.024
-0.174,0.491,-5.650,2.825
-0.888,1.223,-6.361,4.241
-0.043,2.220,-6.123,2.501
1.149,-0.520,-1.575,3.590
0.276,-0.527,-0.144,3.826
-0.257,0.006,-2.952,5.114
0.834,-0.097,-5.283,3.290
-0.059,0.823,-1.152,4.028
0.335,-0.865,-9.828,5.741
-1.012,-0.475,-5.630,4.199
1.398,0.593,-4.700,3.985
0.835,0.061,-4.128,4.406
-1.453,0.128,-8.486,3.052
-0.855,0.132,-3.915,5.948
0.867,-0.296,-2.447,5.120
0.586,1.096,-1.587,2.508
-1.585,0.825,-1.263,5.085
-0.548,-0.210,-5.394,4.416
-1.189,1.986,-3.899,5.687
-1.446,0.864,-8.680,3.845
-0.600,1.199,-9.236,2.790
-1.088,1.968,-3.491,2.998
-0.275,-0.271,-4.825,3.519
-1.006,-0.489,-3.211,4.553
-0.687,1.195,-10.075,2.600
0.332,-0.038,-1.394,4.546
0.204,-0.384,0.730,4.809
1.175,-0.613,-6.270,4.845
-0.093,0.373,-8.170,3.707
0.625,-0.646,-7.248,5.691
0.064,1.120,-5.725,6.147
-0.334,-0.091,-8.193,4.519
1.726,1.298,-4.856,4.123
0.543,0.817,0.825,4.211
1.279,-1.298,-4.675,5.336
0.290,-1.169,-3.717,4.514
-1.628,-0.088,-3.097,3.033
0.358,0.987,-2.396,3.476
-0.369,-0.023,-4.207,5.411
-0.556,-1.137,-5.828,3.585
-1.172,1.109,-5.154,5.582
-0.599,0.208,-6.767,4.448
-1.730,0.876,-6.942,3.208
-1.228,0.765,-4.684,2.908
0.328,-0.335,-2.276,4.510
0.263,-0.773,-8.103,4.900
-1.239,1.821,-4.860,3.722
0.279,1.038,-2.326,3.139
0.429,-1.576,-5.323,5.333
2.124,0.069,-1.916,2.995
-0.242,0.540,-1.557,4.315
-0.814,-0.793,-5.890,4.025
-0.613,-1.511,-2.815,2.984
-0.221,0.538,-5.667,3.439
0.639,0.046,-1.177,4.726
0.559,0.202,-5.017,4.538
0.141,-0.775,-5.525,4.933
-0.537,-1.240,-5.202,2.855
-0.943,-0.511,-6.897,4.167
-0.013,-0.814,-4.118,5.460
0.691,-2.761,-11.337,3.533
0.372,1.292,-10.395,4.176
0.829,-1.276,-7.387,3.501
-0.922,-0.552,-8.180,3.670
-2.914,-0.415,-2.833,3.468
-0.285,-0.056,-0.638,2.803
0.514,-0.710,-6.670,3.341
0.891,0.371,-5.376,3.875
-0.347,-1.392,-8.314,5.979
1.380,-0.215,-6.968,4.448
-0.430,-0.093,-5.544,4.694
-0.629,0.485,-6.937,4.249
-1.314,-0.217,-0.570,3.518
-0.458,-2.032,-1.509,4.694
1.185,-0.070,-12.608,3.651
-1.186,1.775,-1.793,4.132
0.366,-0.057,-2.795,5.164
0.272,-1.772,-9.508,4.743
-0.146,0.866,-7.350,1.083
-0.191,0.313,-1.834,3.734
0.653,0.637,-6.186,3.613
0.359,1.695,-9.482,4.420
2.901,0.996,-1.258,2.956
0.158,-1.401,-9.584,3.221
-0.251,0.781,-3.719,3.176
-1.278,0.296,-7.188,5.876
-1.807,-0.848,-5.587,5.428
-0.595,0.078,-0.201,3.592
0.275,0.426,-4.952,2.023
-1.095,-0.735,-3.029,2.080
-0.733,0.237,-2.341,3.729
1.123,0.867,-1.912,3.735
-0.147,-1.007,-0.510,3.341
-0.636,-0.997,-3.641,3.304
-0.180,-0.548,-7.576,4.941
-0.782,-0.659,-3.976,5.191
-0.329,-0.514,-1.831,4.559
0.898,0.169,-3.815,5.087
-0.486,2.334,-2.392,3.387
-0.351,-1.601,-3.540,5.723
-0.215,0.767,-6.920,3.510
-0.265,-0.336,-5.186,3.678
-0.447,0.858,-7.084,5.420
0.403,-0.115,-5.925,3.452
-1.978,0.319,-8.116,3.487
-0.199,-0.561,-3.849,4.543
0.225,0.322,-4.961,4.579
-0.719,-1.646,-9.267,4.983
0.312,-1.422,-2.389,5.108
-1.969,-0.479,-10.316,4.185
2.691,-0.269,-5.760,4.111
0.433,-0.069,-3.992,3.368
-1.511,0.172,-5.067,5.126
0.104,-0.105,-5.510,3.043
-0.472,-0.149,-1.872,4.297
-0.662,-1.470,-4.786,1.367
-0.674,-0.362,-4.659,3.197
-1.517,0.811,-2.603,4.268
-0.261,-0.751,-7.822,2.748
0.701,0.424,-7.109,5.081
-0.860,0.064,-4.126,4.364
1.321,0.935,-8.417,4.344
0.763,1.508,-2.388,2.646
1.525,-0.617,-0.174,2.918
0.865,0.636,-5.321,4.885
0.326,-0.635,-5.029,5.602
0.052,2.757,-2.001,3.964
0.531,-2.169,-8.812,4.155
-0.220,0.419,-9.926,4.728
-0.344,0.114,-7.383,3.528
-1.379,-0.033,-6.268,4.117
-0.214,-0.411,-2.508,4.069
0.298,0.743,-4.456,2.724
-1.272,0.870,-5.966,5.645
-0.527,-0.845,-2.146,3.690
-0.238,-0.404,-1.217,4.466
-1.416,0.176,-4.686,2.586
0.748,2.245,-2.715,3.890
-0.089,-2.800,-7.986,4.633
0.756,0.029,-3.846,5.353
0.603,0.661,-6.493,3.358
0.083,-1.005,-2.115,4.192
-1.304,-0.548,-3.291,5.110
1.510,2.176,-0.873,4.584
0.553,-2.410,-2.594,3.138
0.802,-0.173,-3.618,1.961
0.041,-0.541,-4.818,4.732
-1.785,-0.622,-9.579,3.603
-1.095,0.940,-6.709,5.396
-0.948,1.688,-3.737,4.215
-0.711,1.058,-9.952,2.359
0.083,0.218,-0.822,5.934
-1.660,-1.033,-5.439,4.410
-0.440,0.953,-3.776,4.209
0.327,-1.724,-2.684,1.508
-0.580,-1.475,-1.010,4.398
-0.149,-1.976,-2.276,4.593
-1.723,-0.264,-7.597,2.431
-0.015,0.308,-6.311,3.522
-0.396,-0.721,-3.537,1.955
-0.917,-0.645,-8.143,3.507
0.947,-2.271,-5.529,3.884
0.026,0.962,-3.850,3.130
-0.197,0.423,-2.379,2.391
0.155,0.041,-7.833,1.417
0.979,-0.551,-5.369,3.181
0.586,0.096,-4.658,4.887
0.613,1.715,-5.598,2.800
0.425,0.661,-4.037,2.696
-0.175,-0.274,-0.127,3.821
-0.364,-0.983,-1.735,4.801
-0.627,-0.781,-2.926,3.600
-0.217,0.346,0.072,2.647
-0.215,-0.762,-4.519,3.420
-0.741,0.166,-7.419,2.839
1.585,0.264,-4.447,4.252
0.730,-0.143,-3.561,4.582
2.273,-0.047,-3.699,3.550
-0.718,0.171,-1.182,3.692
1.759,0.617,-5.430,3.188
-1.649,-0.216,-6.200,4.374
-0.084,-0.872,0.206,3.450
0.152,0.153,-7.757,4.282
-0.103,-0.669,-0.994,2.423
2.530,-2.569,-6.294,3.609
-1.015,0.316,-6.134,1.969
-0.727,0.158,-6.253,2.927
0.533,0.230,-2.954,4.158
0.031,-0.570,-5.801,4.521
-0.864,-0.494,-7.094,4.966
0.476,-1.225,-6.179,4.763
0.500,1.129,-9.458,5.445
-1.322,-1.074,-3.902,3.224
0.314,1.643,-6.541,4.388
1.787,1.138,-2.236,3.832
-0.070,0.058,-0.562,5.668
-0.018,-1.909,-4.807,3.207
-1.463,0.658,-4.370,3.944
0.112,0.401,-5.409,4.389
0.649,0.351,-5.603,5.519
-0.400,-0.570,-9.662,3.297
-1.680,0.156,-5.661,4.918
2.519,-1.873,-8.551,4.737
0.089,1.869,-2.321,4.577
0.998,-0.172,-3.791,4.754
0.304,-0.192,-7.130,4.176
-0.760,1.590,-5.705,3.239
0.472,-1.390,-2.986,4.023
-0.698,0.811,-4.875,3.660
0.365,0.456,0.965,4.756
0.812,2.315,-5.123,4.274
-0.203,1.297,-3.230,6.078
0.058,-1.076,-3.920,3.534
-0.853,-1.067,-9.211,5.081
-1.995,0.930,-9.181,3.107
-0.510,0.629,-4.114,3.099
1.152,1.009,-1.229,3.746
-1.247,0.031,-5.822,5.419
0.251,0.893,0.315,3.311
0.954,-1.618,-3.391,2.459
-1.587,-1.391,-0.833,3.747
1.090,0.058,-5.037,4.871
-1.725,1.038,-2.313,3.984
0.514,0.128,-2.962,3.206
-1.314,-0.433,-9.830,2.490
-0.004,1.532,-7.928,4.101
-0.861,0.181,-8.916,5.594
0.313,-0.058,-4.162,4.142
1.190,-0.403,-6.305,5.902
-1.064,-0.888,-3.073,2.666
-0.635,-0.091,-2.046,4.298
2.177,-0.319,-8.026,5.873
-0.935,-1.089,-0.168,4.641
-1.317,-0.967,2.848,3.349
1.158,0.387,-2.200,3.983
0.079,-0.233,-3.746,4.035
-0.349,-0.792,-2.505,2.602
0.280,0.704,-3.243,4.718
0.183,-1.352,-3.240,4.742
1.701,0.908,-5.917,3.943
-0.100,-1.390,-5.337,2.419
-1.553,0.136,-6.810,4.993
-1.511,-1.840,-6.959,5.414
0.430,-0.678,-7.082,3.468
-1.092,-0.242,-4.816,4.310
0.572,-1.200,-1.103,4.487
0.298,-1.851,-1.942,3.724
0.803,-1.337,-3.959,3.364
-0.059,-1.169,-9.071,3.734
1.121,0.034,-6.372,1.859
0.052,0.273,-3.712,1.174
-0.165,1.204,-8.430,1.909
0.612,0.708,-6.863,3.590
0.292,-0.396,-7.071,4.327
0.925,0.153,-3.825,4.921
1.579,0.177,-1.525,4.890
-1.644,0.444,-2.297,3.621
1.340,-1.094,-0.986,3.793
0.559,1.526,-7.650,2.885
0.094,1.497,-1.593,4.232
-1.592,-0.020,-4.131,3.132
-0.060,-0.217,-1.576,4.264
-0.655,-1.201,-4.250,3.583
-0.023,-1.793,-9.139,2.465
2.061,0.099,-6.718,2.364
2.263,0.267,-5.524,4.261
1.399,1.164,-2.336,3.648
1.106,-0.508,-4.441,4.002
2.380,1.526,-7.130,5.728
0.722,0.122,-2.917,5.428
-0.475,-1.863,-1.063,3.888
1.379,-0.077,-9.180,1.491
-0.177,1.101,-4.614,4.342
1.111,-0.109,-3.425,5.259
0.227,-0.585,-2.327,3.503
1.687,-2.472,-4.943,4.789
-2.177,-0.380,-6.816,2.916
0.634,0.082,-8.725,3.434
0.210,-0.965,-7.069,4.546
-0.317,1.757,-4.420,3.679
0.150,-2.034,-0.723,5.408
-0.191,-0.788,-5.068,4.058
1.125,-0.400,-1.373,4.010
-1.671,0.498,-5.007,5.210
-0.473,1.882,-6.573,4.023
-0.180,-0.701,-3.178,4.692
-0.718,0.038,-6.043,3.642
2.744,-0.207,-4.836,2.927
-1.378,0.681,1.438,4.029
0.093,-0.020,-2.821,5.176
0.734,-1.193,-5.190,1.795
-0.358,0.514,-0.169,4.225
-1.637,-0.129,-4.874,4.459
0.739,0.484,-2.190,3.733
0.457,0.793,-5.017,3.990
1.556,-1.307,-6.785,2.689
0.916,-0.566,-3.001,1.587
1.803,-0.448,-3.995,3.910
-0.518,-0.571,-8.318,5.657
0.506,0.074,-4.448,4.545
1.299,0.223,-1.302,4.680
1.679,0.101,-4.741,5.071
-0.919,-1.005,-5.963,3.115
-1.214,0.563,-5.787,2.898
-0.428,-0.776,-3.402,3.161
0.147,-0.555,-4.465,2.761
0.147,1.378,-4.809,4.053
1.393,-2.297,-4.163,4.394
0.719,-1.502,-2.490,4.143
0.116,-0.201,-1.598,4.550
1.244,0.239,-8.453,5.274
-0.119,-1.586,-5.746,3.852
-1.408,0.550,-6.945,3.365
-0.843,1.609,-8.411,4.558
-1.435,-1.441,-9.372,5.503
0.782,-1.053,-4.481,5.188
-0.039,0.360,-4.705,3.764
1.578,0.045,-5.461,4.719
-0.153,-0.110,-4.124,4.055
0.842,0.356,-3.923,4.224
2.163,0.298,-5.500,4.162
-0.232,0.156,-4.030,4.426
2.008,-0.155,-4.271,3.461
-0.510,0.433,-1.011,3.524
0.424,1.113,-10.177,4.270
-0.319,0.782,-4.057,5.121
-1.272,-0.255,-4.584,2.837
-1.621,-2.121,-0.113,5.247
-0.821,-0.423,-4.275,3.033
-0.019,0.520,-5.094,4.683
1.121,0.857,-4.014,1.330
-1.308,0.956,-2.337,4.544
2.517,-1.421,-3.791,2.293
-0.723,-0.044,-2.289,3.792
1.112,0.573,1.436,2.224
-1.076,-1.689,-7.255,4.548
1.206,-0.991,-3.876,5.304
1.019,-0.208,-6.413,4.649
0.126,0.463,-1.593,1.869
-0.326,1.208,-3.607,4.216
1.993,-1.996,-2.625,5.090
-0.287,0.468,-4.237,2.513
0.728,0.084,-5.642,5.861
0.866,2.113,-2.884,4.487
0.069,-0.929,-3.564,5.404
-0.060,-1.082,-7.486,4.182
1.409,0.219,-2.287,4.034
-0.627,-0.759,1.002,4.312
-0.605,-0.606,-1.531,3.690
0.012,-1.474,-3.927,4.344
0.627,0.569,-4.569,3.542
0.077,0.581,-1.246,3.767
0.084,-0.627,-5.428,1.827
-1.138,-1.047,-9.791,2.953
0.202,-0.035,-3.055,3.673
0.717,-0.181,-7.846,4.233
0.969,-0.541,-4.718,4.593
-0.469,0.953,-6.076,3.342
-1.517,0.457,-4.280,5.021
-0.465,-0.250,-2.689,2.785
-0.006,0.665,-5.210,4.041
-0.728,2.035,-6.187,3.256
-0.341,-1.317,-0.016,4.867
0.933,-0.742,-8.815,3.672
-0.276,-0.221,-5.617,3.525
0.727,0.477,-1.737,2.968
0.066,-1.813,-3.352,3.789
0.193,-0.218,-8.101,5.997
1.305,-1.700,-5.041,4.363
-1.118,-0.260,-5.900,4.787
-1.208,-2.337,-4.747,3.851
0.679,-0.773,-5.529,4.577
1.799,1.052,-3.596,4.493
0.994,-0.001,-4.969,3.316
-0.181,0.019,-0.058,4.339
0.169,0.289,-7.771,4.095
-0.833,1.058,-6.629,3.612
-1.037,0.140,-2.067,4.795
0.251,-1.102,-2.792,5.253
1.984,0.512,-3.527,4.446
0.825,-1.041,-5.609,5.645
-0.636,0.496,-3.899,3.988
-0.020,-0.771,-3.808,3.253
0.264,-0.461,-2.204,4.447
0.255,-0.580,0.290,5.240
0.963,-0.240,0.346,4.837
0.604,-1.312,-4.639,5.098
-0.716,0.782,-8.915,3.127
-0.122,1.417,-5.133,4.764
2.100,0.201,-6.097,4.740
-0.091,0.483,-4.437,2.012
0.676,-0.333,-6.640,5.067
0.193,-0.432,-6.908,4.641
0.436,-1.093,-3.988,4.460
0.088,0.004,-3.200,3.605
0.973,1.065,-6.589,2.604
-1.413,-0.548,-5.897,4.214
-0.397,0.557,-8.350,3.122
-2.227,-0.554,-4.666,3.443
-0.049,-0.100,-8.304,3.917
0.051,-0.186,-3.272,3.994
-0.640,-0.841,-7.771,5.334
-1.362,3.017,-6.358,3.474
2.262,-0.769,-5.717,4.719
0.241,-0.954,-5.831,2.734
-0.597,-0.918,-9.736,3.447
0.856,-0.155,-4.646,2.950
-0.867,-0.145,-8.639,5.841
0.512,-0.875,-5.938,3.952
0.124,-0.528,-5.527,5.063
-0.014,1.606,-3.891,1.355
-0.163,-1.066,-5.519,2.226
-0.785,-0.980,0.377,3.507
-0.640,2.074,-5.751,3.987
-0.278,0.916,-5.548,4.164
-0.234,-0.836,-7.019,3.732
0.380,-0.688,-8.051,2.934
-0.878,-0.963,-7.195,4.475
-0.049,-1.020,-0.469,3.006
0.897,-0.717,-4.643,4.483
0.912,-0.499,-1.161,3.691
0.895,0.355,-2.904,4.138
1.034,1.217,-5.847,4.476
-0.718,-0.737,-6.737,3.083
-0.373,0.732,-9.004,4.272
0.308,-0.299,-4.877,3.759
-0.273,0.519,-0.965,4.843
0.187,-0.278,-9.440,3.697
-0.619,-0.994,-2.893,5.182
0.194,-1.577,-5.512,5.436
-0.143,-0.856,-4.143,4.400
0.605,-0.474,-2.717,6.027
-1.168,-0.207,-5.825,4.455
0.834,0.442,-5.037,5.181
0.841,1.332,0.350,1.244
1.139,-0.087,-4.082,3.135
0.789,1.268,-6.501,5.227
-1.457,0.049,-2.461,4.502
-1.529,-0.565,-6.112,4.362
-1.700,-1.136,-7.010,3.973
0.309,0.836,-8.753,5.561
2.144,-0.147,-3.795,4.102
-0.336,-0.408,-6.605,5.689
-1.066,-0.611,-4.637,3.802
-0.872,-0.037,-2.147,3.592
-1.644,-0.068,-7.173,3.930
0.115,-0.101,-7.849,4.466
-1.393,-0.666,-8.022,4.524
0.661,-0.962,0.341,4.062
1.453,-0.886,-9.416,3.437
0.146,0.366,-6.995,5.383
1.436,-0.881,-5.035,5.141
1.194,-1.766,-1.445,4.191
-0.953,0.841,-2.580,5.603
-0.100,0.912,-6.806,3.544
0.087,-1.272,-11.524,5.819
0.900,-1.440,-2.107,2.330
0.136,-0.715,-3.341,3.989
-0.287,0.583,-4.620,3.157
-0.835,-0.103,-5.200,3.575
-0.072,-0.760,-9.027,2.899
0.018,0.489,-4.456,3.703
-0.681,-0.565,-3.337,3.944
0.986,-0.593,-6.014,4.361
1.752,-0.359,-9.774,4.740
1.697,-2.311,-2.594,3.847
0.165,0.249,-5.807,4.348
-1.877,0.707,-2.435,3.458
-1.239,-0.270,-5.946,3.431
0.765,1.023,-5.863,3.434
0.020,-0.359,-7.738,4.183
1.180,-1.923,-5.754,3.261
-0.277,0.387,-0.660,5.670
-0.634,-2.264,-5.434,3.714
1.150,-0.487,-5.300,5.149
0.370,-0.755,-6.469,4.164
-0.299,1.507,-10.225,4.132
1.437,1.480,3.829,6.017
0.152,1.497,-7.402,2.859
1.458,-0.188,-5.120,4.789
-0.752,0.643,-4.220,3.841
-0.621,0.015,-5.617,3.608
0.446,0.320,-7.239,3.293
-0.535,1.903,-5.665,5.188
0.571,1.109,-6.584,4.053
-1.090,0.270,-1.650,3.032
1.317,0.149,-7.383,5.020
-0.789,0.842,-6.964,3.132
-0.264,0.733,-8.818,3.373
0.237,-0.853,-1.678,2.538
-0.326,1.516,-3.858,4.309
-2.320,0.141,-6.763,3.672
-0.934,-0.594,-4.684,5.264
0.603,0.744,-8.426,3.160
-0.217,0.549,-6.048,3.350
-1.624,-0.019,-8.385,2.544
-0.051,-0.999,-3.844,4.927
-0.320,0.972,-1.866,4.467
0.247,-0.833,-12.322,5.901
0.944,0.411,-5.223,4.684
-1.489,-0.373,-2.250,2.532
0.739,0.358,-6.855,3.554
0.035,-0.325,-1.172,4.539
1.629,-0.425,-5.289,2.754
1.362,0.203,-4.985,3.170
0.346,-1.885,-3.625,4.907
-1.411,-0.502,-8.190,3.283
0.001,1.478,-2.145,3.037
-0.426,-0.334,-0.157,3.727
1.431,-0.344,-7.427,5.345
0.926,0.096,-3.768,3.293
-1.122,0.908,-3.700,4.227
-1.245,0.066,-5.529,4.142
-0.284,-0.758,-11.476,2.760
-0.545,-1.691,-2.984,3.762
1.902,0.894,-5.568,4.857
-1.792,-0.744,-1.157,2.046
1.363,-0.875,-7.317,3.955
-1.176,1.008,-10.437,3.456
0.772,0.743,-2.808,5.511
-0.855,-0.624,-6.536,3.990
-0.390,0.041,-7.018,2.903
0.423,-0.279,-9.176,3.453
1.157,0.557,-3.961,4.798
-0.753,0.194,-5.141,4.675
-0.395,-1.318,-1.150,4.084
-1.275,-0.489,-6.106,3.659
-0.195,0.149,-5.721,4.700
0.552,0.400,-2.051,2.693
-0.519,0.563,-10.611,4.114
1.387,-0.692,-1.540,4.200
1.355,2.165,-2.123,3.190
0.638,-0.639,-5.016,4.794
-1.520,1.386,-4.887,4.682
-0.600,-0.643,-5.424,3.292
-0.091,0.688,-6.878,4.414
0.977,-0.159,-3.570,4.740
-0.504,1.116,-1.629,5.551
1.133,-0.290,-3.816,3.553
1.727,-0.043,-7.218,4.269
-0.610,-0.011,-4.114,3.700
0.752,-0.867,-2.310,4.107
-1.790,-0.009,-6.415,3.600
-0.295,1.971,-5.387,4.292
-0.659,-1.233,-9.697,3.467
2.030,-0.808,-5.345,2.488
1.274,0.639,-5.705,3.287
0.793,-1.884,-4.961,4.929
-0.616,-0.499,-4.072,4.856
-0.414,-0.383,-6.895,3.637
-1.355,-0.156,-5.240,4.902
-1.139,-1.081,-3.224,3.619
-0.141,1.835,-2.122,3.320
0.747,-1.128,-5.276,3.970
0.386,-1.589,-2.990,2.657
-2.141,-1.123,0.247,2.502
0.267,0.853,-2.494,3.764
-0.202,0.417,-4.566,2.553
0.186,0.733,-5.601,4.178
-0.358,0.429,-3.018,3.084
1.341,-1.130,-4.703,3.438
0.265,-2.761,-4.320,2.614
-0.949,-0.021,-6.278,3.630
0.517,-0.839,-5.934,2.294
1.139,0.452,-1.812,3.706
0.048,-0.320,-1.430,4.693
-1.005,0.972,-5.339,3.599
1.344,0.244,-6.436,4.467
-0.051,0.307,-3.829,3.280
0.094,1.487,-1.183,4.147
-1.507,0.131,-9.625,3.226
-0.704,1.114,-2.947,4.140
1.099,-0.612,-8.951,4.040
0.692,-0.648,-5.275,2.408
0.041,0.604,-1.881,3.616
1.353,-1.945,-5.693,5.880
-1.067,-1.595,-1.724,3.013
-1.685,2.469,-6.348,2.709
-0.270,0.906,-2.828,5.395
-1.819,-0.479,-4.031,5.104
-0.603,-1.208,-3.450,3.650
1.465,0.521,-7.676,3.643
0.607,-1.717,-4.344,3.727
