-2.248,0.957,14.466
-3.472,6.991,-5.237
-1.825,9.772,-11.479
-2.462,8.242,1.865
-3.265,5.534,2.745
-4.066,4.849,16.086
-3.555,6.161,5.928
-3.024,4.704,4.391
-3.546,5.182,10.126
-3.081,5.014,7.340
-0.516,5.203,-16.455
-2.348,5.929,-1.354
-2.856,8.342,4.067
-2.532,3.383,32.972
-4.056,3.192,-20.737
-2.314,5.376,11.396
-3.977,4.759,-4.213
-3.877,7.345,2.508
-2.639,4.370,-23.195
-2.724,3.240,3.511
-3.371,8.378,-3.893
-2.841,7.788,6.264
-2.120,8.464,-7.344
-2.486,6.148,-8.122
-1.997,7.603,17.236
-2.928,9.627,19.390
-3.407,7.629,8.268
-2.727,2.105,-4.771
-2.113,4.190,12.130
-2.860,-2.134,12.945
-1.330,5.705,-3.634
-1.552,5.634,-0.827
-2.645,13.025,13.277
-2.842,8.625,-6.395
-3.481,5.789,7.394
-2.331,8.684,-10.132
-4.025,5.743,-3.571
-3.294,7.639,0.745
-1.608,4.034,7.402
-4.697,5.193,3.975
-3.526,0.079,11.385
-1.777,1.963,0.823
-2.039,5.781,7.074
-4.893,3.772,12.834
-2.016,7.338,2.913
-3.073,2.910,-9.990
-2.621,4.907,15.791
-1.015,2.525,19.023
-2.701,6.196,-17.998
-3.746,7.322,-3.114
-2.121,12.600,3.572
-2.841,3.572,17.527
-2.339,2.007,-24.302
-4.693,6.771,13.529
-1.615,3.247,-3.490
-2.821,2.889,-0.111
-4.035,0.986,-2.267
-3.490,9.335,14.723
-4.002,8.825,-7.034
-3.072,4.519,12.464
-1.405,4.705,-10.664
-1.777,9.050,17.026
-1.363,5.920,9.319
-1.315,7.956,-4.081
-1.243,14.328,18.629
-2.045,0.352,10.560
-3.091,3.001,21.221
-1.611,6.040,2.938
-1.937,6.554,3.693
-3.258,6.413,-17.406
-3.101,1.731,3.876
-1.718,-1.848,3.294
-1.675,3.893,4.960
-1.107,6.870,-4.743
-2.959,0.534,-2.765
-3.423,3.397,-8.506
-1.976,5.883,11.022
-3.770,0.540,-0.392
-2.504,4.796,6.672
-4.139,4.412,2.451
-2.493,6.054,1.407
-2.285,5.588,7.754
-2.691,9.399,-4.101
-2.371,8.876,0.096
-2.416,-1.074,-0.279
-2.958,5.649,-12.393
-1.217,1.592,4.176
-1.832,5.647,-12.297
-4.004,0.844,-22.835
-2.375,5.084,8.321
-1.042,5.351,14.930
-2.378,3.790,0.714
-2.044,0.990,3.400
-1.549,3.954,2.567
-2.665,7.595,4.983
-4.346,5.296,-22.425
-3.270,1.557,2.052
-1.083,6.563,2.550
-4.659,4.086,-6.038
-3.394,4.402,6.025
-4.220,2.629,-4.917
-3.140,11.519,-8.386
-4.238,6.475,-10.503
-2.051,6.453,-11.125
-2.537,1.443,-0.093
-2.148,3.740,8.598
-3.222,8.209,12.473
-1.599,8.730,-4.239
-3.803,6.941,3.571
-2.114,7.416,0.632
-3.463,10.342,-10.625
-2.375,-3.329,-3.542
-1.328,6.272,-1.964
-2.267,4.042,-10.859
-2.625,0.889,-8.706
-1.476,7.671,6.015
-3.482,9.498,-12.945
-3.774,5.787,4.750
-3.160,10.989,-15.705
-1.064,1.161,10.582
-1.791,3.077,4.678
0.051,4.172,8.629
-1.523,7.611,13.941
-2.366,4.682,17.899
-3.457,7.384,-0.936
0.198,8.138,-1.841
-3.052,8.574,-6.574
-2.768,9.281,10.577
-4.484,11.288,-9.739
-2.302,1.351,0.970
-0.821,4.614,6.831
-1.992,6.385,2.682
-3.426,6.936,-19.305
-2.029,5.316,-8.032
-2.406,-0.094,11.996
-0.894,4.168,-11.615
-2.720,7.423,7.020
-1.256,6.118,-5.940
-2.188,-0.291,-8.835
-3.259,-1.983,1.733
-1.168,1.699,19.555
-2.669,4.647,-6.688
-1.157,8.193,-11.096
-2.546,1.605,20.030
-3.127,8.316,9.857
-1.643,9.463,12.616
-2.543,3.107,-2.648
-1.985,-2.626,6.171
-4.374,5.106,14.737
-0.014,2.915,8.836
-4.101,9.946,-8.307
-1.879,3.694,11.174
-3.187,3.561,-18.317
-3.384,4.317,7.031
-3.616,5.058,8.896
-2.135,3.457,-27.132
-2.872,6.910,-17.441
-3.030,-1.146,17.026
-2.968,5.524,9.892
-2.863,1.216,-8.857
-2.481,6.861,11.171
-1.602,2.504,10.732
-1.785,0.397,-4.324
-2.964,2.188,9.031
-3.232,5.295,0.160
-2.523,6.444,7.649
-2.376,4.282,15.058
-4.626,1.400,-13.011
-2.136,7.161,-13.494
-3.192,1.832,-2.179
-3.294,0.281,-1.454
-1.697,5.317,-3.290
-1.238,4.570,-4.606
-1.585,-1.843,3.185
-2.259,-1.047,7.876
-2.447,5.082,6.083
-3.145,2.048,-1.519
-2.210,1.973,-19.114
-1.982,6.585,-9.411
-2.848,7.218,-16.215
-1.884,6.751,-7.027
-2.668,8.842,9.068
-2.797,5.437,-1.727
-1.421,-0.647,1.998
-3.623,6.571,2.872
-2.802,9.364,0.065
-1.731,7.090,3.453
-2.382,2.717,0.152
-2.980,1.661,-6.742
-2.437,2.778,6.332
-2.594,2.742,-2.556
-1.855,6.496,0.908
-2.055,5.071,8.870
-3.404,4.753,-3.620
-2.123,3.587,-1.904
-0.298,0.719,7.861
-2.198,6.404,-1.914
-2.964,5.343,1.441
-3.213,3.152,-9.072
-3.611,4.792,-1.856
-1.211,6.602,5.654
-2.039,3.672,3.090
-2.081,6.087,-1.006
-2.630,6.627,-8.993
-2.127,3.240,4.575
-2.876,5.183,-4.048
-4.065,7.188,-1.864
-1.872,3.731,5.076
-4.829,9.321,13.913
-2.602,5.528,-7.021
-3.754,5.970,-0.365
-2.295,9.865,-15.961
-3.104,2.587,7.454
-3.969,4.890,-10.941
-4.415,2.125,12.283
-2.984,2.398,-14.377
-1.948,2.828,-8.030
-3.363,2.734,-0.655
-2.090,3.546,12.843
-2.317,11.012,-1.433
-3.564,2.800,-3.630
-3.340,6.158,1.650
-3.620,6.885,1.139
-2.962,6.318,-25.103
-3.518,6.731,5.096
-3.849,4.344,-1.133
-2.962,7.628,3.284
-1.424,2.412,13.692
-1.540,8.710,5.434
-1.799,4.286,-1.300
-3.185,2.038,-27.799
-3.062,4.770,7.548
-2.921,3.807,4.619
-2.012,8.036,6.898
-2.783,10.622,6.635
-5.121,2.109,7.053
-3.182,6.743,-1.695
-1.689,11.523,0.134
-2.384,4.211,10.748
-1.641,0.954,-9.059
-2.812,12.134,5.802
-2.095,3.399,-28.828
-2.272,5.859,5.526
-3.068,1.049,-1.355
-1.348,8.712,-1.701
-2.221,2.146,5.648
-3.350,0.850,-0.891
-3.085,11.524,-4.689
-2.924,6.952,8.671
-1.109,6.209,-1.868
-3.807,2.640,4.821
-3.516,-0.942,-15.379
-4.794,9.218,9.101
-2.031,8.124,0.895
-2.124,6.557,0.434
-2.038,1.666,-3.505
-2.074,6.615,2.950
-3.664,7.449,0.275
-2.266,5.660,-0.090
-2.748,4.378,0.931
-1.496,6.611,19.470
-4.063,8.123,11.218
-3.374,4.920,-16.418
-3.582,7.022,12.864
-1.627,-0.369,1.960
-1.961,0.399,-1.125
-2.787,8.382,-11.272
-2.944,5.298,-11.885
-2.797,4.049,4.851
-0.783,12.087,13.597
-2.539,0.542,7.918
-3.041,-2.264,18.582
-3.763,7.362,0.105
-2.142,8.669,2.605
-1.668,0.475,-14.345
-0.529,8.392,0.487
-1.518,0.522,-15.788
-2.339,9.085,-4.848
-0.482,6.719,-5.093
-2.393,4.303,-2.673
-1.919,3.804,30.001
-2.199,2.452,6.516
-3.366,4.363,-22.548
-3.854,2.612,3.311
-2.347,3.866,15.979
-0.124,1.710,-5.382
-2.215,2.417,-8.298
-3.432,3.948,-1.706
-1.731,2.603,9.843
-2.340,3.975,1.901
-2.139,3.977,-19.791
-2.139,7.326,-8.950
-2.415,3.590,-0.669
-1.301,12.571,-21.844
-4.045,5.331,-7.818
-0.967,-3.240,19.623
-2.825,1.805,-0.589
-2.688,1.201,5.521
-1.607,5.642,-20.782
-3.866,3.648,0.402
-2.732,3.486,-5.711
-2.943,1.754,18.903
-2.429,8.424,-0.466
-1.695,2.127,-2.249
-3.042,7.137,-3.224
-1.986,2.438,-2.202
-0.713,3.544,-4.983
-1.865,8.270,-6.475
-3.139,-1.655,-16.328
-2.112,1.455,-11.434
-2.869,7.288,-17.034
-0.465,8.150,15.115
-3.211,6.798,-5.688
-3.108,5.847,1.140
-1.085,2.253,-3.955
-1.783,2.375,-11.360
-4.573,4.653,-4.389
-1.599,4.033,2.744
-1.415,5.854,7.344
-2.366,1.922,7.412
-1.630,7.574,-1.880
-2.935,2.848,-2.119
-2.970,2.142,-3.038
-3.773,6.805,-13.442
-3.407,2.417,-0.097
-3.256,4.402,19.305
-3.619,3.104,-20.662
-3.706,7.609,11.696
-2.317,3.632,-0.973
-1.231,8.504,5.218
-1.158,5.875,2.547
-3.448,6.053,-5.273
-1.878,4.919,-6.195
-4.524,6.019,-8.045
-2.611,3.443,9.073
-1.510,4.019,9.782
-0.845,6.983,16.496
-0.443,4.808,-5.616
-2.076,11.571,0.630
-1.891,6.837,9.502
-1.236,4.568,2.105
-1.069,8.030,9.227
-2.503,3.620,-6.666
-2.043,3.333,11.702
-0.732,5.717,11.645
-2.331,4.878,-16.936
-1.185,6.444,2.321
-2.592,1.570,-2.066
-1.748,4.730,-7.635
-1.833,6.063,10.155
-3.730,9.696,7.394
-2.510,4.501,16.079
-0.915,4.077,1.710
0.309,8.632,2.067
-3.422,12.358,-6.510
-4.114,10.793,9.962
-2.205,-0.051,22.782
-2.978,12.159,13.212
-1.686,5.599,-9.259
-2.663,7.513,5.177
-2.857,3.002,8.686
-2.544,6.155,12.011
-1.463,-0.379,-8.104
-2.509,3.511,-17.025
-3.403,3.354,7.674
-1.313,0.668,-1.413
-2.601,7.256,-16.080
-1.598,2.397,14.379
-1.045,0.883,-8.722
-1.496,6.346,2.478
-2.773,8.797,-8.110
-4.468,3.307,8.110
-2.626,2.412,13.927
-2.907,6.512,4.553
-1.741,3.584,-1.423
-1.809,8.631,4.832
-3.104,7.751,5.222
-2.953,8.302,-15.923
-3.784,6.656,15.509
-4.071,5.605,-17.827
-3.695,5.431,-12.999
-3.661,4.705,17.784
-0.710,9.069,11.519
-2.070,4.695,6.072
-3.297,4.996,-5.623
-1.847,1.122,-1.782
-4.015,-0.212,19.367
-3.239,6.509,-13.146
-2.164,-1.626,-5.419
-3.730,10.182,1.739
-1.728,6.258,-10.435
-0.891,3.521,0.445
-3.185,4.168,-1.362
-3.118,9.789,5.913
-3.663,3.260,-10.040
-2.922,4.058,-10.825
-2.717,7.032,-13.257
-1.094,10.049,-2.067
-2.694,3.902,-3.375
-2.198,10.135,8.180
-0.394,5.939,-22.832
-3.451,4.656,-7.923
-2.692,6.364,19.116
-3.093,10.141,4.310
-3.273,3.028,-4.111
-3.129,4.180,3.736
-1.599,2.868,9.926
-2.534,1.056,8.463
-2.603,5.678,-7.252
-0.330,13.142,3.943
-3.608,7.186,-6.776
-2.552,2.968,-14.513
-2.300,3.936,7.447
-2.683,6.477,-4.319
-3.096,5.478,14.373
-1.908,-0.194,-10.582
-3.824,6.097,15.899
-2.284,4.119,-2.007
-3.385,2.390,-4.654
-2.069,7.444,-16.416
-3.240,4.501,-1.851
-3.294,6.452,10.819
-1.936,7.011,-5.077
-1.825,5.675,2.755
-2.337,3.126,-2.443
-1.192,7.379,-31.923
-1.213,6.613,-7.694
-5.070,9.728,5.716
-2.702,8.888,5.724
-3.488,9.380,14.672
-2.603,1.897,1.247
-2.469,4.907,8.800
-2.283,10.544,-0.873
-3.528,5.918,9.438
-2.945,0.888,9.025
-2.191,7.477,-8.895
-2.652,5.994,0.393
-3.708,8.277,5.805
-1.831,3.194,-8.581
-3.179,7.718,4.513
-3.741,1.784,-7.166
-3.167,5.285,-5.656
-2.092,5.617,2.672
-3.833,4.983,-6.554
-3.686,2.678,8.632
-3.354,12.768,2.785
-3.927,3.833,-12.550
-1.706,3.207,3.503
-4.248,8.294,-18.053
-3.008,4.573,-4.782
-3.285,8.784,2.901
-4.806,2.661,-9.093
-0.389,0.692,-18.831
-2.529,5.849,-11.825
0.015,4.475,5.910
-3.231,6.808,14.073
-3.303,5.724,-9.202
-2.313,9.111,1.985
-1.243,5.392,4.949
-0.654,-2.009,6.820
-2.693,8.528,5.473
-1.532,8.139,-6.563
-2.724,0.658,2.550
-2.391,1.853,4.677
-1.023,10.988,-8.043
-1.846,5.088,-2.158
-0.022,4.203,-0.872
-3.907,5.884,14.154
-2.211,4.530,7.273
-2.429,7.845,-7.521
-0.557,11.382,-13.417
-1.570,2.945,-20.018
-2.876,6.555,11.606
-1.468,0.662,4.777
-0.339,-0.078,-6.671
-1.766,2.489,12.670
-2.144,5.044,-3.164
-3.158,3.321,0.540
-3.364,5.700,1.191
-2.457,3.547,-3.274
-1.789,3.706,-7.423
-4.583,8.176,-7.395
-3.728,2.673,5.816
-3.755,7.055,-12.665
-1.991,8.914,20.537
-3.491,6.385,9.875
-2.100,8.046,0.594
-3.799,8.397,-22.994
-3.261,1.634,-0.075
-2.763,1.334,-3.664
-1.972,4.519,6.014
-1.811,2.843,-2.639
-1.241,2.922,1.990
-3.397,9.189,10.052
-2.427,4.075,13.313
-3.712,3.279,15.484
-1.852,6.442,7.410
-3.862,4.167,0.587
-3.140,5.467,-12.216
-1.000,4.727,3.956
-2.152,6.870,10.209
-2.244,4.222,-1.649
-1.404,2.118,6.680
-2.633,2.607,-9.928
-2.118,5.707,2.549
-3.361,5.446,-10.857
-2.192,8.610,1.714
-1.105,5.458,9.026
-2.550,3.833,-5.542
-0.057,-3.620,6.742
-3.276,3.451,3.379
-2.574,8.427,-8.062
-2.868,7.458,18.770
-1.981,5.474,1.809
-2.301,9.191,-7.784
-3.539,12.453,11.327
-3.358,6.739,1.774
-3.387,10.429,0.241
-2.832,3.484,-10.060
-0.906,4.757,-7.817
-2.614,1.982,7.110
-3.165,5.144,-5.438
-3.613,8.526,8.093
-4.948,6.531,15.779
-0.836,7.523,-15.571
-2.357,3.824,-0.752
-2.623,2.211,21.427
-3.058,3.412,-11.559
-0.538,7.031,3.593
-1.148,4.786,-0.563
-1.528,11.318,-17.557
-3.804,7.342,1.884
-2.720,3.284,-13.196
-1.720,5.877,0.155
-1.630,1.361,-0.778
-3.282,4.760,14.869
-1.225,2.875,16.317
-2.581,10.414,-24.129
-3.329,0.263,2.737
-3.944,1.234,-10.250
-1.635,8.558,-3.961
-2.497,2.947,-6.404
-4.265,1.514,-0.900
-3.413,7.907,1.470
-3.475,2.031,0.607
-3.131,2.379,-10.066
-3.341,1.403,16.854
-1.507,8.848,-14.572
-1.910,0.300,10.658
-2.765,6.376,6.640
-3.392,0.776,-12.280
-0.298,3.421,4.021
-1.530,4.814,-1.130
-2.961,2.507,10.582
-2.649,5.227,-3.712
-0.814,5.274,-2.236
-3.417,5.492,-12.330
-3.068,9.729,-2.952
-1.277,6.583,5.328
-1.319,6.386,-15.593
-1.992,2.290,11.297
-3.036,5.422,-7.117
-2.055,12.255,-4.977
0.101,5.142,-5.696
-3.399,3.446,5.730
-3.692,4.138,-0.328
-1.714,5.800,-12.042
-3.152,8.482,5.843
-0.453,6.106,-12.151
-2.897,12.909,-8.881
-1.952,5.571,5.581
-3.156,5.696,-3.163
-4.290,5.683,-10.344
-2.833,4.610,-0.294
-1.763,0.681,-9.248
-3.948,6.395,23.022
-1.441,6.142,16.091
-2.052,5.958,6.399
-2.756,3.596,-3.051
-3.294,-3.007,-4.408
-2.231,5.998,1.249
-2.614,4.788,-2.703
-1.584,1.431,-5.682
-3.938,5.910,-15.340
-2.380,7.177,-10.770
-2.030,4.268,7.814
-2.332,2.585,-4.206
-2.605,7.687,-14.684
-2.197,2.870,-7.083
-3.300,3.186,-3.168
-3.890,5.416,-1.652
-0.729,10.738,2.701
-3.446,7.780,-25.063
-4.862,0.990,8.219
-4.026,4.939,1.428
-3.265,4.948,-14.822
-1.759,2.984,17.979
-3.629,5.467,0.661
-2.000,7.231,7.408
-3.261,6.430,8.665
-2.107,4.428,6.316
0.409,5.959,10.209
-1.913,1.587,0.288
-0.211,4.409,0.004
-0.831,7.113,7.110
-1.998,7.526,8.269
-3.015,9.701,5.655
-2.789,-1.803,17.285
-2.091,5.686,9.310
-4.690,8.671,-5.454
-3.446,5.332,13.065
-2.144,3.676,6.224
-3.315,9.599,14.140
-2.849,6.080,9.672
-0.779,6.206,-9.554
-2.927,6.095,-0.456
-4.094,7.035,7.648
-2.209,3.621,-13.867
-3.715,4.308,10.553
-3.025,5.906,6.757
-0.309,3.161,-9.044
-3.662,1.943,9.042
-3.371,9.774,-2.883
-3.033,-0.460,4.583
-3.234,5.162,-3.146
-1.791,7.786,7.688
-2.688,6.130,-3.240
-3.186,9.499,-5.784
-2.181,3.805,-1.899
-2.216,2.033,12.763
-3.737,7.489,5.154
-2.322,1.722,5.887
-2.095,8.272,6.565
-1.769,6.167,18.254
-2.780,5.015,22.911
-2.568,1.160,-9.984
-2.564,5.494,8.247
-3.485,6.116,-13.364
-3.782,2.274,-6.883
-0.968,1.906,-9.594
-3.680,1.695,4.949
-1.933,6.010,5.375
-2.305,3.587,3.042
-3.238,5.820,4.473
-2.945,4.556,1.121
-3.644,14.216,-9.396
-0.503,6.382,-22.240
-2.570,5.326,-8.410
-2.174,2.616,10.668
-3.074,4.023,-14.722
-4.590,10.275,-2.902
-1.546,1.160,-13.341
-2.356,3.937,5.458
-3.039,1.204,-24.163
-3.197,9.320,19.727
-1.947,10.826,-5.784
-3.551,0.830,15.187
-1.804,4.949,5.663
-3.086,5.478,-5.046
-0.975,11.061,1.562
-1.708,8.535,13.045
-2.283,0.735,-3.261
-2.184,3.325,-14.670
-1.977,6.297,-14.468
-3.512,7.300,14.338
-3.085,6.273,18.069
-3.613,7.176,-0.104
-2.239,12.717,0.089
-0.498,2.855,2.427
-2.628,2.381,4.113
-2.548,9.780,-11.465
-2.195,6.714,0.941
-1.648,3.813,-14.641
-3.233,4.413,0.827
-1.241,3.469,0.130
-2.638,4.443,-6.082
-1.440,3.769,12.085
-2.129,2.717,-8.411
-2.623,3.557,0.108
-2.177,5.523,-23.296
-2.490,4.803,-3.275
-3.952,5.670,-9.872
-2.065,7.382,-27.931
-1.741,4.879,-18.838
-2.411,2.120,4.921
-2.355,4.959,-15.168
-2.569,1.138,-13.375
-2.217,3.257,-14.281
-2.999,12.405,-2.587
-3.216,8.378,-14.636
-6.673,5.254,0.913
-2.442,1.742,15.337
-1.970,6.144,6.430
-2.583,10.020,3.592
-3.679,5.306,-2.308
-1.771,7.674,-3.694
-0.472,3.566,-9.068
-0.777,11.070,-3.749
-2.943,2.255,-9.382
-0.838,4.312,0.565
-3.270,2.547,11.695
-2.106,7.534,1.291
-2.159,2.839,18.226
-2.119,6.447,-7.487
-4.074,4.922,22.351
-1.908,1.512,16.901
-2.130,3.533,-5.504
-2.946,7.988,-16.563
-2.561,2.681,8.398
-2.897,7.049,-3.174
-2.808,7.811,11.082
-3.144,0.599,11.716
-0.771,5.738,-19.073
-2.857,2.584,-5.153
-3.766,6.657,-2.701
-2.754,5.688,3.985
-4.136,3.011,13.036
-3.028,4.336,7.169
-1.746,10.090,8.450
-1.439,4.339,3.940
-3.050,4.734,1.411
-2.614,3.826,-8.500
-1.906,8.893,-13.648
-3.475,-1.206,-5.481
-3.475,1.648,12.121
-3.818,-0.056,8.980
-2.758,4.277,12.867
-2.234,0.700,-3.447
-1.254,3.189,-6.189
-2.689,11.179,4.613
-4.183,6.874,1.088
-3.043,3.316,-9.718
-2.254,6.062,20.303
-1.874,7.359,-26.926
-3.528,8.420,-4.431
-1.833,6.760,16.112
-2.877,2.951,4.005
-1.348,9.137,-4.704
-1.716,6.975,9.439
-3.472,10.339,-9.800
-3.015,3.158,7.541
-1.366,11.330,9.025
-2.648,3.816,-4.334
-3.452,0.785,-7.545
-3.691,0.388,5.788
-2.021,12.106,15.955
-3.712,3.509,-2.100
-3.253,10.135,5.123
-2.517,6.794,-11.964
-2.227,11.080,7.781
-2.750,2.469,-4.653
-4.084,7.598,-3.617
-1.638,12.295,16.499
-1.807,6.300,7.541
-2.632,1.333,26.896
-3.595,5.849,4.533
-3.210,1.593,9.072
-2.689,5.585,-1.437
-2.281,4.526,-8.809
-2.085,8.791,-0.460
-3.955,11.285,-3.193
-2.627,-0.684,-22.286
-0.237,7.373,-2.385
-0.550,5.145,-3.700
-1.781,-2.696,-1.865
-2.054,6.323,-17.085
-1.380,3.412,-17.957
-1.978,4.763,-2.084
-2.523,3.982,-11.935
-2.000,8.480,-15.573
-4.086,8.393,-17.813
-3.760,6.342,-10.963
-3.348,1.325,4.322
-4.761,4.529,4.037
-1.487,1.778,-5.441
-2.399,5.063,-1.566
-2.476,4.726,18.711
-0.167,2.142,8.915
-1.504,5.484,-10.412
-3.275,6.094,-9.484
-3.410,5.418,3.458
-2.402,1.716,-4.308
-3.571,7.124,8.148
-2.713,6.102,-5.203
-0.945,4.871,-11.919
-3.951,7.039,10.033
-4.717,1.187,18.138
-1.960,3.617,-1.060
-0.419,8.933,3.131
-0.260,2.481,-13.112
-1.919,2.440,3.148
-2.937,9.183,-11.838
-2.293,-0.484,5.894
-2.113,1.789,-1.385
-0.344,8.228,-6.940
-2.615,-1.307,11.599
-2.321,3.758,-7.102
-3.131,9.868,12.073
-2.615,4.315,19.129
-3.091,7.642,-3.327
-2.655,-4.346,4.086
-1.969,2.889,-10.009
-3.720,7.068,3.213
-3.892,3.522,-0.036
-2.703,4.207,12.036
-2.001,5.781,3.012
-2.663,2.807,-6.071
-3.545,4.411,9.010
-2.359,0.281,22.203
-4.838,10.383,-3.600
-2.474,4.930,-8.512
-3.449,2.450,-0.562
-1.568,4.221,5.525
-1.882,2.438,-2.499
-1.603,3.238,-13.665
-4.322,5.399,12.585
-2.338,6.695,11.336
-2.560,2.437,0.450
-4.202,3.000,3.380
-3.792,1.096,14.592
-1.804,9.424,-11.607
-3.030,4.313,8.951
-2.194,8.337,18.639
-3.051,1.372,3.751
-2.191,12.734,-11.785
-3.618,3.724,15.403
-3.915,1.231,16.649
-2.732,9.852,10.270
-2.907,5.323,5.855
-1.372,8.795,7.722
-5.475,4.950,4.428
-1.818,5.227,-2.374
-4.333,4.792,-12.594
-1.356,1.384,0.495
-2.261,5.062,-5.791
-2.428,10.020,12.397
-2.446,2.766,0.181
-1.538,1.439,-8.856
-4.067,5.485,9.209
-3.766,6.938,2.330
-2.779,8.049,-2.805
-1.996,1.794,-7.072
-2.403,8.534,-9.710
-2.793,6.348,-11.028
-1.929,9.413,12.916
-3.680,3.970,-8.550
3.782,-6.133,-21.586
1.974,-1.758,-4.862
2.498,-2.481,-17.311
2.542,-8.501,-0.891
1.993,-6.169,5.654
0.845,-7.815,15.542
1.066,-2.202,23.074
3.861,-10.359,-2.117
1.355,-1.199,8.423
4.183,-7.289,-14.077
3.512,-7.035,7.539
2.460,-6.089,5.925
2.515,-2.671,18.714
1.722,-5.842,11.671
2.160,1.875,9.553
0.643,-1.613,-7.605
1.398,-6.649,11.822
1.481,-4.948,10.464
2.315,-4.546,-6.740
2.787,-8.238,9.475
1.686,-5.317,0.318
1.998,-5.631,8.014
1.199,-3.102,-6.595
2.790,-3.174,-2.879
0.789,-1.927,4.290
2.420,-11.193,-4.704
1.912,-3.214,5.593
0.987,-3.505,1.308
2.854,-6.665,11.439
3.018,-8.397,10.005
2.674,-6.710,17.806
2.249,-7.126,-8.472
1.536,-8.034,14.881
4.049,-4.337,4.948
1.953,-1.839,6.857
2.364,-3.972,14.323
