0.059,-2.341,-3.807
-1.224,1.539,-6.874
-2.330,-3.241,6.669
1.495,-1.936,0.485
-1.517,0.435,1.690
0.313,-1.736,1.353
-0.294,-3.761,6.320
-0.504,1.709,-4.422
0.638,2.450,1.964
-0.120,4.394,-16.268
1.038,2.462,2.932
-0.978,1.813,24.402
1.224,-2.715,1.411
-1.224,-3.176,-5.539
-0.506,-2.407,-3.195
1.053,-2.019,-7.790
2.805,-1.198,22.871
1.611,-4.587,3.285
-0.910,-0.441,-1.421
-1.310,-2.190,-2.810
-0.527,-3.790,2.472
0.508,-4.783,3.100
-0.399,0.829,3.181
-1.074,-10.636,5.718
-0.253,-5.200,-4.855
-1.803,2.599,9.153
2.417,-0.491,-3.287
0.154,1.614,4.222
-2.262,-2.251,13.642
-1.140,2.360,-3.591
-1.859,0.148,20.306
0.644,1.885,-8.886
-0.506,-0.944,-6.403
-0.494,0.032,6.905
-0.127,3.931,19.493
0.661,-3.838,0.950
0.854,-0.129,5.405
-0.888,-3.158,-18.790
0.763,-1.189,13.647
1.226,2.960,-15.204
0.228,-1.099,21.128
-0.287,-2.059,16.512
1.047,-7.089,-6.573
0.224,-2.275,14.745
0.954,-0.698,-9.492
2.150,3.328,-9.727
-1.264,-1.666,-1.593
1.270,-1.115,4.503
-0.310,1.773,-0.844
-1.917,0.790,10.481
-0.322,1.162,3.820
1.560,0.081,-4.889
-1.398,4.761,1.688
1.242,-3.935,-19.182
1.219,4.067,1.167
0.573,-1.094,0.781
-1.944,-4.202,12.496
0.890,1.984,0.530
-1.168,3.117,-8.100
-0.617,2.507,1.530
1.458,3.033,2.181
-1.102,6.766,-6.502
-1.264,-4.996,13.322
1.113,1.991,-5.995
-0.890,-0.638,8.377
0.722,1.362,14.230
-1.727,-1.969,-18.358
0.785,0.611,-2.412
0.469,-1.379,-3.362
-3.142,1.458,9.071
1.870,1.434,6.498
-1.538,-4.475,20.647
-0.339,3.365,11.510
-0.664,1.316,-7.447
0.427,-2.403,-0.593
0.441,7.223,-2.947
0.961,-1.988,2.084
0.084,2.171,-20.542
0.150,0.257,4.796
0.972,0.284,11.886
-1.260,-0.034,5.710
-0.476,2.626,-8.205
0.526,-0.589,-5.646
-0.356,1.907,-0.378
0.561,-1.577,-16.290
-1.655,-1.725,0.629
-2.280,-5.421,25.411
-0.273,6.151,-0.436
0.146,-3.836,-2.542
-0.202,-0.473,20.877
-2.308,2.383,3.537
-1.161,-2.501,-15.206
0.420,3.143,-6.112
-0.663,0.368,-1.260
-0.450,2.364,6.722
-0.103,-0.286,-8.419
0.196,-1.427,-9.270
0.161,3.466,1.343
0.812,-5.440,-8.527
0.621,2.158,2.959
-0.553,-1.934,-3.387
-0.511,-3.264,3.752
-0.004,2.668,-12.644
-1.521,7.090,-8.140
2.091,-1.097,13.539
-0.046,1.893,-0.453
-0.940,-0.262,7.251
-1.402,4.847,-7.046
0.214,5.255,2.126
0.102,1.860,10.240
-1.649,4.102,-1.283
0.436,8.339,-6.341
1.585,3.862,-26.387
0.250,-1.281,-18.741
0.588,0.244,-1.115
-0.083,-2.914,6.534
0.644,1.691,-19.912
-1.080,0.154,1.049
-0.166,-0.650,-3.000
-0.812,-0.671,12.833
0.623,-5.030,1.863
-0.442,-1.703,-2.147
-0.229,0.470,21.044
-0.267,4.923,-6.122
0.879,1.558,7.015
-2.161,4.065,-12.225
-1.831,-1.303,-3.159
-1.265,3.812,3.902
-0.854,-0.425,8.881
-0.989,-2.219,16.202
-2.189,-4.915,8.886
1.527,-1.480,1.839
-1.637,1.072,-13.444
0.370,-2.737,-7.806
-1.182,3.323,-2.417
0.433,-4.571,14.436
-0.593,-0.804,-0.519
-0.795,-4.787,11.579
-0.042,-2.830,-13.180
0.016,5.695,-15.460
0.514,0.190,-0.684
0.978,0.046,-2.087
-0.671,3.510,-2.527
1.122,3.888,2.677
0.319,-0.631,-5.337
-0.924,3.388,-5.254
0.585,0.814,-7.076
0.075,6.910,-12.706
-0.666,-4.879,12.664
0.805,-0.938,1.082
-0.863,5.027,-2.035
2.822,4.579,4.402
1.430,0.415,-3.267
0.327,-3.352,-16.383
-0.153,3.030,0.888
-1.639,-3.302,1.506
0.555,0.409,-12.802
-0.145,3.399,-9.202
-0.622,0.145,-12.072
-1.473,0.353,-2.989
-1.463,-3.136,-1.769
-0.123,-3.578,0.019
1.793,-1.598,-7.801
0.276,4.079,2.061
-0.604,-1.520,1.271
-0.437,7.096,-13.830
-0.775,-4.018,-19.108
-0.052,-2.490,1.618
1.560,-0.362,1.526
1.118,1.639,4.961
-1.104,3.048,-2.842
0.519,2.144,-5.452
-1.027,-0.621,11.233
-0.139,0.920,-14.332
-0.044,-2.892,-13.451
-0.521,1.442,-6.317
-0.141,1.760,-12.369
-0.108,3.725,-5.129
-0.609,-1.714,5.515
1.335,8.375,6.129
0.390,0.737,-15.583
-0.619,-4.353,5.722
-0.692,2.160,2.840
-0.211,3.848,2.142
-0.533,0.487,18.198
0.009,-1.283,-9.933
1.314,-2.961,3.732
1.258,1.575,15.751
1.440,-2.466,-1.905
-1.365,-2.281,-3.666
-0.076,3.694,5.301
-1.456,-2.624,-7.614
-0.303,3.683,16.406
1.812,-1.281,10.048
-1.748,1.051,1.519
0.429,-3.909,15.817
0.466,-3.046,6.723
-1.034,2.422,-1.716
-0.711,0.927,6.266
1.032,-0.666,15.314
1.284,-4.522,-12.944
-0.078,-1.091,-3.174
-0.190,0.626,-7.703
2.274,0.205,0.829
-0.295,2.648,-1.348
0.347,-2.219,-4.479
-0.376,-4.200,14.547
-0.924,-1.915,-10.953
0.169,1.823,8.507
-0.379,4.047,15.020
0.243,-0.428,24.361
1.135,7.893,-0.999
-0.094,2.441,-11.820
2.557,-2.805,6.493
-1.274,-1.170,9.562
0.988,-1.693,-10.987
-1.066,-0.776,-5.013
-0.988,0.606,-9.229
0.197,0.137,-1.546
0.405,-1.441,6.557
0.897,-3.326,7.100
-1.428,1.298,-2.118
-0.663,4.734,-13.641
-1.038,3.912,10.286
-1.232,0.141,-3.060
1.221,3.462,4.715
0.630,3.870,-4.405
1.190,1.874,-9.327
-1.176,2.235,-7.490
0.371,-4.770,-3.161
0.449,0.439,-8.719
-0.288,7.910,7.248
2.478,-6.158,0.236
1.123,4.960,7.886
-1.923,1.047,-1.956
0.785,1.692,-2.004
0.407,0.145,0.919
-0.863,0.813,-1.101
-0.447,-0.174,-7.346
0.770,1.030,-8.460
0.251,0.685,-0.611
-1.338,-2.722,-10.200
0.946,-0.211,5.353
-1.870,-4.709,-16.737
0.884,-7.015,17.813
-0.971,-0.170,-11.251
-1.955,1.569,2.771
-0.542,-4.080,-2.698
-0.383,0.106,-18.089
0.046,-1.387,3.233
-0.163,-1.019,9.970
0.904,-2.032,-7.222
3.043,-5.059,-2.708
0.900,-1.830,3.336
-0.122,-0.217,-6.130
-0.287,-4.611,3.107
0.472,1.530,-2.755
0.076,0.734,0.493
0.201,-3.516,-18.015
1.818,5.930,-17.497
0.667,2.732,0.703
-1.331,2.477,3.122
-0.048,5.278,-7.392
0.332,-1.848,7.190
1.146,0.598,7.023
-0.944,-6.690,2.513
-0.021,-0.523,-5.463
1.021,-4.756,15.854
0.906,-0.639,6.835
-0.232,-1.429,7.659
0.152,0.727,0.790
0.687,1.012,-2.037
1.617,1.504,-6.152
-0.847,-0.203,11.033
-0.253,-1.680,0.891
-0.592,-5.097,-13.048
-0.389,-2.204,7.278
0.376,-1.504,15.618
-1.073,-4.728,22.342
0.288,1.434,16.299
0.309,0.067,-4.823
1.016,0.592,15.805
1.721,-3.480,-9.418
-0.123,1.733,-3.771
-1.911,0.843,-27.008
0.302,1.517,2.444
0.950,2.990,9.526
-0.865,6.759,-8.593
-1.008,-2.213,-27.015
1.597,-7.585,-9.827
-0.075,-6.757,-13.510
-1.312,-4.287,-0.071
0.083,-5.914,1.205
-0.252,3.616,-2.958
0.699,-5.917,-19.254
1.168,-2.594,2.679
-0.378,-5.840,-5.163
-0.304,-1.514,-5.248
-0.708,-3.094,13.888
2.388,3.038,-6.237
-0.480,0.823,12.838
-0.218,0.912,-7.407
-0.379,4.382,5.591
2.227,-0.436,5.506
0.658,2.952,0.550
0.630,2.380,0.344
0.432,-0.588,10.956
2.835,-4.287,6.566
-0.437,0.496,0.273
0.393,-2.033,7.073
0.296,-3.919,-12.977
0.175,-0.718,25.777
0.554,1.090,10.640
-0.499,0.726,-16.911
2.118,1.303,-1.815
0.467,-4.964,15.809
0.038,-5.013,-5.956
-0.321,8.003,6.702
-0.990,2.239,2.434
-0.524,-6.459,-6.329
1.364,-0.657,10.462
-0.814,-0.497,1.051
1.080,0.412,3.399
-0.591,-0.161,-10.244
1.048,-0.107,5.987
0.084,1.896,-9.406
-0.350,-7.749,0.076
-0.296,-2.607,4.028
0.045,1.494,-11.264
-0.774,-6.063,-7.295
-0.406,-4.788,-0.699
-0.172,4.538,-0.693
-1.585,5.624,-5.248
0.017,3.961,-3.068
-0.091,2.400,12.045
1.311,0.687,9.030
0.469,0.005,-9.445
-0.588,0.481,6.685
0.038,4.453,-12.849
-1.914,5.926,16.252
-0.851,-4.403,-24.368
-1.298,-3.685,1.934
-0.140,0.878,3.769
-0.180,3.068,4.659
1.268,0.315,10.362
-0.168,1.745,-1.810
-2.699,-5.011,-15.720
-2.124,-1.782,-1.202
0.558,-3.722,-3.391
0.287,0.088,0.914
0.162,-3.391,-12.255
-0.869,-2.635,7.057
0.210,-2.118,10.209
-2.040,-3.739,-6.886
0.499,-3.464,11.367
0.264,0.741,-11.226
0.195,-5.291,-0.033
0.365,-0.949,0.916
0.975,-4.129,-15.992
0.890,2.860,17.704
0.852,-1.449,3.071
-1.160,-0.683,-4.864
0.158,1.204,-7.023
0.810,6.862,6.451
0.927,3.326,-2.916
-0.389,0.415,10.728
-0.804,2.695,17.644
2.910,-3.240,-16.265
0.686,-1.442,7.075
-0.992,-1.397,-10.896
-1.323,-3.157,8.146
0.022,-0.764,6.246
-0.205,5.667,-6.877
1.775,4.956,-5.366
-1.629,2.093,1.238
-2.582,10.463,10.262
-0.796,0.894,-8.158
-0.266,-2.700,2.054
-0.069,-3.805,6.484
1.802,-0.109,-16.495
0.141,-5.495,4.977
0.895,-5.241,15.505
-0.256,1.177,-8.615
-0.904,-1.375,7.497
-1.387,-2.801,14.323
-1.477,3.439,9.981
0.694,-1.129,2.158
-0.538,-0.601,1.192
0.804,1.852,-0.383
0.812,-1.804,-0.054
-0.730,1.096,-6.702
-0.720,-0.896,2.991
-1.452,4.769,-0.745
-0.449,0.115,0.063
-1.058,6.439,1.888
0.880,1.920,7.376
-0.169,0.997,-3.517
-1.331,1.135,-1.252
0.293,3.554,12.551
-1.358,-1.239,-2.388
-0.142,1.635,-5.573
0.646,2.213,22.008
-0.476,0.435,-0.899
-0.614,3.945,0.764
-0.697,-1.121,4.392
-0.060,5.437,-6.631
0.787,-1.279,5.531
0.170,-5.517,-0.603
-0.615,-2.591,1.947
-0.390,-4.431,-3.180
-0.202,-2.212,-6.168
-0.975,-1.368,-10.797
-1.191,-0.766,0.209
0.516,2.544,14.317
0.874,-1.131,-10.433
-1.564,2.329,0.438
0.927,-1.515,-10.463
0.689,0.888,-9.501
0.559,-4.327,9.787
0.138,-3.354,-12.954
-1.299,-2.179,6.415
1.640,-1.184,2.374
0.361,5.633,2.034
0.198,-1.265,15.527
0.486,-4.178,1.429
-2.289,3.316,0.064
0.275,1.426,-11.418
0.767,-1.001,-9.056
1.174,-2.730,4.305
-0.832,2.627,14.104
1.535,-3.833,8.202
-1.196,-3.192,-9.189
1.058,-1.474,0.288
-0.753,-4.048,19.569
0.301,2.537,-5.073
1.482,-0.847,4.207
1.341,-0.460,20.278
0.013,0.263,16.700
0.389,5.991,0.302
0.632,-2.874,-7.486
0.888,-0.292,4.875
-0.946,3.463,0.766
0.330,-3.089,19.082
-1.689,-0.061,3.874
-2.813,-0.514,-8.370
0.589,1.525,-19.016
0.424,4.568,-6.074
-1.023,-1.439,3.686
2.311,-2.866,8.177
1.510,-5.704,7.600
-1.215,4.257,5.623
-1.004,5.958,-3.828
-1.741,-0.947,5.608
0.921,1.586,-7.820
-0.318,-0.288,7.756
-0.275,4.662,-11.751
0.983,0.671,-7.841
-1.404,0.142,2.186
2.078,0.180,-1.724
-1.427,3.444,1.032
-0.319,-0.248,12.759
0.521,4.237,15.523
0.877,-0.519,-5.947
-0.148,4.952,24.132
-0.208,4.289,-3.069
0.770,-2.188,-13.096
2.099,-5.754,-18.149
-0.757,-1.926,-1.650
0.396,1.941,-6.026
2.853,0.193,-22.970
-0.675,2.690,-4.640
-1.344,0.333,-27.473
-1.571,4.321,19.797
-0.085,-5.507,-28.352
-0.545,-0.494,1.633
2.149,-3.107,4.134
0.674,-7.032,-15.321
0.434,0.197,-10.769
0.348,1.240,-2.075
0.911,1.550,-8.576
0.690,-4.435,10.364
-0.241,2.564,14.851
-0.881,2.670,-10.348
1.654,-0.553,14.569
0.777,2.023,3.904
-0.319,1.017,-5.357
-0.219,-2.096,7.601
0.030,4.884,-14.242
-1.636,3.281,-6.366
-0.766,1.907,-11.085
-0.292,-1.516,10.871
0.531,-1.437,-11.267
0.135,-2.164,9.412
0.777,-2.129,-13.204
-0.824,-0.354,8.642
1.831,0.950,-3.928
1.351,1.947,6.338
-1.310,-7.983,-7.120
0.491,0.345,11.368
0.051,0.216,-7.439
0.933,-2.169,4.790
0.635,-4.807,-2.212
-0.253,-1.878,2.171
0.289,3.942,-4.763
0.188,-0.354,11.471
-0.475,4.040,-6.531
1.686,4.543,-0.662
-1.259,-4.823,-0.641
-0.439,2.058,2.046
0.282,-4.668,2.156
-0.572,-0.552,2.035
-1.758,6.900,-8.500
1.482,1.721,-0.209
0.627,-3.106,-2.593
1.600,3.406,6.921
-0.804,0.581,-2.989
-0.174,0.054,-3.380
0.223,-0.259,-4.938
-1.026,-4.057,-3.828
0.037,1.570,17.132
-1.498,-8.680,16.359
1.396,5.057,3.457
1.350,-0.920,17.443
1.201,1.756,-1.333
-1.832,-1.914,-11.573
-1.383,0.335,-2.474
0.037,-0.168,-3.331
0.354,1.499,13.869
-0.733,2.130,5.970
-0.996,-2.558,-2.275
-0.687,-0.753,-6.160
0.459,-2.391,15.026
0.197,3.567,3.031
1.048,-0.661,-19.874
0.028,-1.075,-2.101
1.342,-6.963,5.621
-0.570,1.577,9.414
1.015,-0.205,-17.145
-0.808,2.872,18.461
0.913,0.361,-1.895
1.258,1.881,-1.862
0.361,2.741,18.928
-1.180,1.723,-30.316
-0.785,4.666,11.275
-0.774,-0.525,-16.650
-1.938,2.164,3.398
-0.679,-1.470,2.179
-0.303,-3.313,-31.327
1.432,4.452,10.418
-0.480,3.934,-3.730
-0.517,-1.551,1.743
-0.062,0.129,9.786
-0.227,-3.603,-5.719
0.605,5.290,1.117
-0.172,-5.351,-7.856
-0.097,0.562,18.756
-0.556,-0.139,-2.300
-0.259,4.939,18.618
-0.619,3.989,7.259
-1.933,2.976,-8.741
-0.973,-6.262,-7.211
0.054,-1.795,20.575
-0.132,-0.456,-0.789
-0.581,-1.564,-9.456
0.218,4.305,-12.111
2.045,-5.237,10.765
1.030,-2.234,-5.201
0.035,-0.476,-11.669
0.370,6.281,-0.919
-0.648,2.752,-3.715
-0.497,4.568,-1.536
0.226,2.939,4.430
0.461,-1.373,0.550
1.135,-2.249,-9.031
1.553,-7.002,5.983
-0.018,-0.522,-9.666
-1.711,-2.324,-0.888
-0.476,-5.098,-1.257
-0.185,-6.083,7.191
1.317,-1.697,12.355
2.040,3.926,2.998
-1.291,6.527,-9.268
-0.480,2.225,4.966
2.620,3.808,-7.539
0.696,4.293,3.041
0.464,-1.547,3.574
0.041,-0.526,0.143
0.524,1.206,-5.185
0.834,-0.694,1.044
1.984,-1.243,8.699
0.548,-0.310,-9.221
-0.729,-3.280,3.248
1.020,-0.443,6.578
0.437,-0.158,-0.419
0.275,-2.945,13.668
0.654,-1.390,5.199
0.030,3.536,14.124
0.498,1.116,-18.307
0.312,1.951,10.405
1.239,-0.474,-0.238
-1.462,1.199,-9.748
-2.266,-0.470,10.758
-1.377,-1.914,-6.240
0.749,2.214,-7.568
0.188,1.751,-2.881
-0.092,-1.618,7.475
-0.430,2.594,3.252
0.182,3.146,0.726
-0.734,-1.345,11.648
-1.301,1.859,10.918
-1.130,-1.677,-2.304
1.663,-2.605,12.151
-1.036,-0.131,-0.921
-0.501,-8.553,12.626
-1.471,-4.304,-0.660
-0.204,-0.559,11.154
-1.199,-0.596,20.920
-0.574,-1.070,-7.370
0.860,0.335,1.314
1.420,2.848,8.822
0.034,5.942,-16.849
-1.776,-0.701,-5.985
0.443,-6.768,-1.780
-0.452,-1.409,-11.559
-0.479,4.196,-11.964
0.164,2.138,3.707
-0.576,4.411,-2.375
0.754,3.083,13.580
1.030,-0.781,-18.982
0.428,-6.822,-7.735
-0.143,5.171,0.230
-1.060,2.163,-1.036
-0.737,3.839,-1.556
0.744,-1.945,-3.590
-0.294,2.678,3.448
0.941,4.239,4.470
0.573,2.838,13.381
-0.775,1.410,3.144
-0.133,-2.934,15.505
0.995,1.040,7.471
1.103,1.302,-6.824
-0.784,-1.218,9.520
-1.777,-1.439,-10.065
0.826,-2.587,5.997
1.159,6.431,10.446
-0.237,0.595,1.093
1.144,0.703,8.756
0.432,1.675,2.400
0.280,-1.165,12.872
-0.229,-5.135,-3.656
1.870,-2.742,4.802
-1.939,0.790,10.303
-0.782,1.628,9.512
0.040,1.308,-7.899
-1.068,3.666,-2.576
-0.615,-6.135,-19.226
-0.151,1.784,5.437
-0.890,1.012,-2.546
0.534,6.508,0.802
-0.937,-2.022,-5.523
1.831,-2.412,1.051
-1.301,-2.760,-11.633
0.468,2.449,-14.516
-0.675,-1.176,-2.915
-1.307,5.517,2.051
-0.127,0.327,-2.584
-1.122,-1.593,1.223
1.048,0.142,-11.942
0.049,0.965,18.223
1.127,1.063,5.295
-0.082,1.429,9.149
0.666,3.480,4.399
0.378,-3.922,3.979
-0.363,-3.433,-8.124
0.458,-0.979,11.396
-1.483,0.976,3.033
-0.841,-0.651,-3.498
-0.787,-0.958,19.219
-0.653,-2.587,6.776
1.160,-3.559,-11.176
-0.559,-3.683,6.801
0.706,1.546,4.283
0.727,3.288,-3.462
0.426,-0.175,3.560
-1.433,-5.542,2.993
0.305,1.208,-1.104
-1.347,5.520,-13.946
0.033,1.471,6.028
-0.958,-0.969,5.827
-0.748,4.804,1.335
2.361,-2.989,-8.515
-1.074,2.412,2.976
1.384,-3.664,11.586
-0.081,3.008,-5.396
1.379,4.893,12.506
-0.963,-0.573,-4.185
-0.812,-0.805,1.728
0.634,4.631,3.227
-0.200,3.289,2.549
-0.831,-2.979,2.952
2.083,-5.925,-6.162
-0.640,4.028,-5.549
-0.107,0.057,-9.005
-0.443,3.990,-5.209
-0.203,-5.044,5.534
-0.607,0.518,-6.845
-0.289,5.290,-0.570
-1.634,-0.252,3.524
-1.399,-1.235,2.878
-0.845,-2.383,-0.627
-1.204,1.950,-7.766
0.811,1.494,-16.686
-1.029,-0.178,13.175
0.194,2.907,6.808
0.160,-1.368,-12.163
0.642,3.212,-7.364
-0.311,2.509,14.164
-0.389,-0.584,-13.302
0.852,1.697,8.731
1.231,1.022,-3.452
-0.901,-3.264,1.615
0.346,-4.681,-4.598
0.275,-0.161,10.415
0.367,-2.056,-4.497
0.480,-0.275,-10.935
-0.997,-1.542,10.227
0.895,1.985,9.645
0.332,-2.675,11.972
3.894,4.620,-0.029
-0.191,-2.642,-4.705
1.873,1.190,-1.605
-0.333,-1.658,-13.494
-1.233,1.536,-3.648
-0.156,0.843,-0.930
-0.028,4.251,-17.256
1.941,1.212,12.282
-0.701,2.784,1.279
0.252,2.783,-5.952
-0.429,0.602,-5.699
-0.802,-1.685,5.495
0.160,4.255,14.134
-0.587,-5.285,5.662
0.377,0.101,9.601
-0.084,-6.325,3.411
0.119,1.910,-3.156
0.406,0.908,-6.602
-1.227,2.920,11.615
0.690,2.250,6.145
-0.235,-3.059,-3.444
-0.509,7.130,11.591
-1.049,-3.369,13.848
1.211,-1.822,11.374
-0.646,-0.431,8.586
0.024,0.270,-11.944
0.003,2.925,14.512
-0.390,0.973,-0.134
-0.389,1.695,-8.364
-0.090,1.456,-11.596
0.968,4.125,-14.241
1.487,3.166,5.694
0.082,-0.065,8.276
-1.774,-3.254,14.560
0.117,5.362,-0.983
0.063,-1.579,10.248
2.215,-0.010,4.866
-0.566,-3.141,-27.894
-1.773,1.341,5.344
0.159,1.624,7.563
0.949,6.884,1.615
0.162,-2.370,-14.637
0.508,0.248,1.370
1.121,0.179,7.845
2.540,-2.764,0.986
0.878,0.146,-17.004
-2.393,0.666,-7.847
1.154,4.896,-10.031
-0.049,-5.241,-20.927
0.438,0.564,-9.862
-1.369,0.303,-8.568
-1.133,-4.261,-11.125
0.354,0.645,-17.823
1.698,0.936,-1.701
-0.780,-2.982,4.943
-0.815,-1.762,0.348
6.295,10.223,-29.427
4.271,10.291,2.729
4.404,10.453,12.731
5.723,8.254,2.909
4.134,10.815,-9.955
4.587,6.912,-10.131
5.410,10.024,10.447
4.412,11.780,14.062
4.565,9.157,-5.323
3.905,8.472,-7.329
6.135,9.647,-16.245
6.200,11.033,8.137
5.208,8.652,-8.262
4.787,7.813,-9.621
3.434,6.998,-3.146
4.341,14.197,-18.438
4.795,11.861,2.511
5.105,9.802,-1.933
4.949,12.510,4.133
4.305,19.264,5.894
5.828,15.423,11.768
3.760,11.435,-2.454
5.670,10.702,-5.246
4.062,6.395,-7.485
5.802,6.769,10.485
6.395,13.668,7.456
5.008,10.753,-11.735
5.514,15.364,-1.982
6.789,12.599,-5.093
3.603,9.305,3.616
6.517,5.066,9.282
3.925,4.840,-6.942
5.632,8.367,-3.714
3.580,11.038,4.350
5.669,10.962,-5.658
4.205,9.759,-8.454
5.024,6.307,4.419
5.438,13.914,-10.097
